time,free_R,free_W,prod_R,prod_W
0.2636814228112253,706,704,41504,40789
0.26475867331273567,702,696,41679,40991
0.26589058259708764,691,713,41878,41146
0.26712024489856157,697,690,42053,41341
0.2683649417053072,686,684,42249,41524
0.2695032527142918,684,692,42433,41712
0.27069781609912386,677,685,42617,41898
0.2718846747888719,682,685,42793,42081
0.2730562165965954,699,722,42985,42224
0.27419821770759684,696,710,43177,42402
0.2754113281952683,703,711,43350,42585
0.2765713416710376,708,714,43535,42758
0.2777171932935037,697,697,43727,42945
0.27879573223821164,679,695,43920,43131
0.27998987148322146,677,675,44116,43319
0.28109232240233345,698,668,44280,43514
0.2822162544511696,665,693,44479,43692
0.2833644439595546,678,681,44658,43875
0.28451922663101686,700,702,44833,44057
0.28573098208268255,701,706,45016,44229
0.2868903553571363,697,702,45210,44407
0.2880203060051936,675,689,45408,44607
0.28919365192565977,689,692,45578,44786
0.29040032897431195,708,700,45746,44968
0.291611896498939,702,712,45938,45142
0.2927614053438571,708,695,46107,45342
0.2939414002361652,718,718,46288,45507
0.2950826647346773,679,712,46478,45690
0.2963284888559625,703,696,46654,45872
0.2975037404508318,700,672,46842,46068
0.2986598613644998,689,693,47029,46244
0.29981151845121745,693,714,47203,46422
0.30098294056567965,676,703,47397,46607
0.3021358609174352,684,699,47574,46797
0.3032696553499161,701,710,47754,46971
0.3043685197883959,708,671,47939,47171
0.3055481821456531,685,700,48127,47345
0.3066847925616737,708,710,48319,47502
0.30789655270636423,717,700,48502,47690
0.3090610385285809,705,695,48688,47883
0.3102151453410859,689,702,48884,48066
0.3114503635000843,699,694,49067,48244
0.31260774016672016,675,682,49264,48427
0.3137249277420696,688,688,49445,48589
0.31486815102590854,680,714,49625,48769
0.31604797981725574,685,692,49803,48963
0.3172246587636704,690,695,50001,49126
0.3183811113671672,691,687,50193,49302
0.31956310519086684,671,692,50397,49475
0.3206731181621008,683,678,50577,49655
0.3219023379773773,712,703,50734,49826
0.3230543069126616,686,704,50934,50006
0.32425603477973763,665,664,51133,50200
0.3254932399989498,689,701,51322,50354
0.32660937756325986,711,666,51493,50552
0.3277469164165871,687,682,51693,50718
0.3289588291139866,702,701,51864,50891
0.3301364983354454,686,700,52063,51068
0.33119607649091154,660,672,52262,51263
0.3323208429500824,679,690,52434,51431
0.3334238904530463,676,698,52599,51621
0.3345776647755404,676,697,52778,51807
0.33576712199470055,687,709,52960,51972
0.336915606054267,693,688,53136,52177
0.3381047456702811,688,663,53318,52368
0.33925074798165133,698,666,53492,52555
0.3403798223833056,683,666,53681,52740
0.34151275656189406,682,676,53865,52922
0.34272133449435144,674,666,54049,53120
0.34380915947695795,682,688,54223,53300
